dine_in,delivery,reservable,serves_beer,serves_breakfast,serves_brunch,serves_dinner,serves_lunch,serves_vegetarian_food,serves_wine,takeout,wheelchair_accessible_entrance,curbside_pickup,name,price_level,rating,user_ratings_total,sunday_activity_hours,monday_activity_hours,tuesday_activity_hours,wednesday_activity_hours,thursday_activity_hours,friday_activity_hours,saturday_activity_hours,open_activity_hour,close_activity_hour,open_on_saturday,reviews,geo_location,percent of religious,socio-economic index value,socio-economic rank,socio-economic cluster,store_100,store_500,rest_100,rest_500,bus_station_100,bus_station_500,type,kosher
True,,,False,True,True,True,True,,False,True,True,,חביתה בעיר קרית ביאליק,,4.8,24,"[420, 1020]","[420, 1020]","[420, 1020]","[420, 1020]","[420, 1020]","[420, 1020]","[-1, -1]",420.0,1020.0,False,"{'מקום', '', 'יש', 'ראשית', 'בחום', 'במקום', 'סופר', 'שווה', 'ושניצל', 'שמוכנה', 'מבושל', 'מיוחדים', 'אפשרות', 'לקחתי', 'היא', 'צהריים', 'נקי', '-הכל', 'שנעשה', 'זו', 'חביתה', 'עם', 'ארוחת', 'נחמד', 'וזול', 'כיס', 'לחמניה', 'ציפיה', 'לכל', 'חברים', 'ממולץ', 'בהמלצת', 'מחיר', 'הוגן', 'ובמקום', 'על', 'חביצה', ""סנדוויצ'ים"", 'ונקי', 'מושלם', 'בעיר', 'הגעתי', 'את', 'אציין', 'והיה', 'טוב', '13₪', 'דברים', 'וטרי', 'בקשה', '/סלטים', 'היחיד', 'אכלתי', 'כאן', 'להזמנות', 'ביתי', 'בלחמנייה', 'ב', 'פי', 'כלילה', 'שיש', 'ומסודר', '-לחמניה', 'בצלחת', 'והוספת', 'מצויינים', 'מראש', 'החיסרון', 'במחיר', 'זה', 'בוקר', 'לחביתה', 'לאכול', 'אוכל', 'עסקיות', 'ממרחים', 'וטעימה', 'הניקיון', 'המקום', 'טעים', 'לארוחת'}","[32.8295898, 35.0848503]",0.0,0.164,247.812,1.625,4,41,8,14,2,10,,False
True,True,True,False,False,False,True,True,True,False,True,True,,גקו,2.0,4.1,116,"[660, 1140]","[660, 1140]","[660, 1320]","[660, 1320]","[660, 1320]","[660, 900]","[-1, -1]",660.0,1248.0,False,"{'', 'וכתבה', 'אחרונה', 'יקר', 'קטנה', 'היום', 'אכיל', 'המוקפצים', 'פשוט', 'שנים', 'little', 'הגיעו', 'כלל', 'שהזמנתי', ""ג'קו"", 'ושירות', 'לפני', 'מעולה-', 'כמות', 'קמה', 'כמה', 'קצת', 'עם', 'ממש', 'יחס', 'הבא', 'Thai', 'בשר', 'ובקושי', 'שירות', 'ירדה', 'אין', 'food', 'לא', 'מאכזב', 'כי', 'כשהבוס', 'טעימות', 'בביקורנו', 'ממליצה', 'בלי', 'פעם', 'אסייתי', 'של', 'בכלל', 'שוב', 'את', 'הגעתי', 'בזמן', 'Simple', 'ראינו', 'הייתי', 'מאוד', 'אדיב', 'מהיר', 'בטלפון', 'אכזבה', 'נפילות', 'service', 'הזמנו', 'expensive', 'ישבה', 'פרסום', 'ונדהמתי', 'מי', 'מתובל', 'לקריות', 'excellent', 'היה', 'כמעט', 'האוכל', 'חיפשנו', 'לגלות', 'ברמה', 'אוכל', 'מצויין', 'נזמין', 'המנות', 'חם', 'לחצי', 'המנה', 'שטיגנה', 'להזמין', 'תאילנדי', 'טעים'}","[32.8295755, 35.0848611]",0.0,0.164,247.812,1.625,4,41,8,14,2,10,,
True,,,,,,True,True,,,True,,,פיתהל'ה,,4.3,3,,,,,,,,,,,"{'', 'מקום', 'ובמחיר', 'בעלים', 'ואחלה', 'אחלה', 'קצת', 'נעים', 'מקופ', 'מהיר', 'ונחמד', 'מפיתלה', 'לחטט', 'קטן', 'סביר', 'שירות', 'אין', 'חיים', 'מסודר', 'מכל', 'על', 'נקי', 'בו', 'הלב', 'טעים'}","[32.8348261, 35.0889577]",0.0,0.16,275.875,1.875,33,93,7,14,0,12,חומוסייה,False
True,,True,False,True,True,True,True,True,False,True,True,,חומוס משאוושה קרית ביאליק,1.0,4.3,201,"[480, 1260]","[480, 1260]","[480, 1260]","[480, 1260]","[480, 1260]","[480, 960]","[-1, -1]",480.0,1260.0,False,"{'', 'מקום', 'תמיד', 'לסועדים', 'אך', 'טריות', 'הרכב', '+', 'תוספת', 'מסעדת', 'במקום', 'היום', 'הללו', 'בקריות', 'מחירים', 'לצערי', 'כיאה', 'מים', '3-4', 'וניקיון', '1', 'היו', 'מקבלים', 'כשיש', 'מאכלים', 'חגיגת', 'רצינו', 'לקחת', 'ביחד', 'המשך', 'בחוץ', 'לנו', 'לנגב', 'גדולים', 'נקי', 'בחיוב', 'בפנים', 'מפסיד', 'הבית', 'בו', 'מנה', 'ממרקם', 'טעמו', 'מקים', 'שרות', 'ולבקש', 'מבוסס', 'הטעם', 'מלווה', 'חשבת', 'בנוסף', '96', 'ולאור', 'המופלא', 'עם', 'חמוצים+קנקן', 'עים', 'אישתי', 'מיוחד', 'אחד', 'הטוב', 'כיס', 'לכל', 'הן', 'אבל', 'מעלים', 'ישנם', 'סודית', 'גרגירים+', 'לקום', 'המשלימים', 'שלי', 'נוספים', 'על', 'לא', 'לסיכום', 'לחיך', 'השווים', 'צלחת', 'מיקום', 'טעימות', ""צ'יפס"", 'בתיאבון', 'האהובות', 'דאגה', 'והשירות', 'האדיב', 'הנקי', 'ישבתי', 'של', 'חביב', 'את', 'במינו', 'ללא', 'ממליץ', 'נענית', 'סלט', 'מאוד', 'צמד', 'מהיר', 'וכל', 'שלא', 'כם', 'וגם', 'מעולה', 'הראוי', 'שמירת', 'צלוחיות', '2', ':1', 'טריים', 'זאת', 'הזמנו', 'השירות', 'שקלים', 'משביעות', 'באמצע', 'והצלח', 'קטנות', 'טרי', 'קצוץ', 'בא', 'שרצה', 'קולוניארית', 'טחינה', 'ועוד', 'גדלות', 'המורכב', 'משאוושה', 'המלים', 'לנסות', 'לשהות', 'ניגוב', 'לחומוסיות', 'בחיוך', 'מי', 'ולא', 'נעים', 'כן', 'לבעל', 'חוויה', 'יפות', 'היה', 'חומוס', 'החומוס', 'האוכל', 'למי', 'קטן', 'רק', 'בשל', 'גדולה', 'נוסחה', 'ואחרון', 'הנפלא', 'יותר', 'מצויין', 'שישי', 'המנות', 'סבירים', 'פיתות', 'וטעימים', 'שולחנות', 'ונוחים', 'וטעימה', 'תור', 'מנות', 'הכל', 'שידועה', 'מכובדות', 'לשבת', 'המקום', 'טעים'}","[32.8291105, 35.0843067]",0.0,0.164,247.812,1.625,3,36,8,15,2,10,,
True,,True,False,False,False,True,True,,False,True,True,,השווארמה של תמר,,3.2,58,"[600, 1380]","[600, 1380]","[600, 1380]","[600, 1380]","[600, 1380]","[600, 840]","[-1, -1]",600.0,1380.0,False,"{'', 'טובה', 'תמיד', 'והפלאפל', 'לקחו', 'רחמו', 'בחום', 'מנת', '29', '15', ')', 'ומורגש', 'אחת', 'לפיתה', 'לזיהומים', 'משקיעים', 'במזון', 'בקריות', 'מחירים', 'שנים', 'אכיל""', 'צמיגי', 'הטובות', 'שם', 'הזמן', '😜', 'כשיש', 'מזוהם', 'בחוץ', 'חבל', 'פה', 'לנו', 'אז', 'מעולים', 'שהשווארמה', 'שלנו', '-', 'הינו', 'עדיף', 'עודף', 'משפחת', 'שיצא', 'אחלה', '""לא', 'סלטים', 'לי', 'עצוב', 'המחירים', 'בלאפה/בגט', 'שהייתה', 'נראה', 'שאכלתי', 'אחד', 'בשר', 'מספר', 'ירדה', 'אחרת', 'מלפני', '💚', 'איכותי', 'הינה', 'ושתדעו', 'על', 'לא', 'כסף', 'רבה', 'תודה', 'מכינים', 'ומחיר', 'חמה', 'הגורם', 'לוי', 'לראות', 'עצמכם', 'טעם', 'של', 'ש""ח', 'מכניס', 'את', 'שלכם', 'שכחתי', 'ללא', 'ממליץ', 'כל', 'טוב', 'חסרים', 'כשחם', 'באיזור', 'לרמת', 'והמחיר', 'לצלם', 'שאפילו', 'שמכיל', 'מרוב', 'עולה', '(שווארמה', 'צלמתי', 'אותם', 'מאהבה', 'אוהבים', 'מנוכר', 'מהלב', 'הלכלוך', 'יודע', 'לגבי', 'לכם', 'מומלץ', 'שזה', 'גם', 'כלכך', 'האירוח', 'הכי', 'בין', 'שאוורמה', 'שהם', 'היה', 'כאילו', 'שמח', 'ואת', 'האוכל', 'אחים', 'זה', 'רק', '🧡', 'השווארמה', 'אוכל', 'יותר', 'אנחנו', 'אותכם', 'סבירים', 'וטעימה', 'ונותן', 'לקנות', 'הלימון', 'ספק', 'המקום', 'טעים', 'מקבל'}","[32.8290984, 35.0843896]",0.0,0.164,247.812,1.625,3,36,10,15,2,10,,
True,,,False,False,False,True,True,,False,True,True,,פלאפל תמר,1.0,4.3,260,"[600, 1200]","[600, 1200]","[600, 1200]","[600, 1200]","[600, 1200]","[600, 870]","[-1, -1]",600.0,1200.0,False,"{'מקום', '', 'טובה', '(כבש/הודו)', 'יש', 'מנת', '15', 'לעסקים', 'אנשים', 'קונים', 'ביותר', 'למנה', 'שווה', 'הפלאפל', 'בשעה', 'או', 'מקבלים', 'במקצת', 'בהרבה', 'ירידה', 'השרות', 'לקחת', 'אז', '20', 'מנה', 'בו', '-', 'מהמקובל', 'שח', 'המחיר', 'הצהריים', 'כשה', 'קצת', 'נחזור', 'נראה', 'ממש', 'בלבד', 'נחמד', 'שהמחיר', 'שאווארמה', 'אבל', 'הלאפה', 'בפיתה', 'לכלוך', 'פלאפל', 'איטי', 'לשם', 'ההודו', 'לא', 'שני', 'ואדיב', 'היתה', 'שמן', 'בחיפה', 'והשירות', 'ש""ח', 'של', 'בשעות', 'את', 'נמוך', 'בעיקר', 'טוב', 'מאוד', 'לאפה', 'אדיב', 'מהיר', 'ב25', 'סוגים', 'ביחס', 'הזמנו', 'השירות', '12', 'תמורה', 'לדעתי', 'מלא', ""בג'יבלי"", 'גם', 'בהחלט', 'מהם', 'מסוגו', 'ולא', 'בחשבון', 'ונחמד', 'שגודל', 'בשיקלול', 'היה', 'באחים', 'קטן', 'אחרים', 'הרבה', 'ברמה', 'אוכל', 'מצויין', 'ב-10', 'מתחרה', 'מנות', 'הכל', 'לאחרונה', 'המקום', 'טעים'}","[32.8289902, 35.0843366]",0.0,0.164,247.812,1.625,3,38,9,15,2,10,חומוסייה,False
True,,True,False,True,True,True,True,,False,True,,,טרומפטה,,4.1,94,"[-1, -1]","[630, 1380]","[630, 1380]","[630, 1380]","[630, 1380]","[540, 900]","[-1, -1]",503.8,1103.8,False,"{'', 'מקום', 'טובה', 'טעוני', 'אננס', 'בשרים', 'אך', 'בחום', 'בקינוח', ')', 'העשייה', 'אותנטית', 'מצוין', 'אחת', 'אנשים', 'טאפסים', 'ברובה', 'פשוט', 'הקבב', 'שווה', 'חוזר', 'העוגיות', 'חינה', 'מים', 'הקציצה', 'דחוסה', 'וההבטחה', 'המרוקאיות', 'ופרגיות', 'כלל', 'עצם', 'היא', 'התוספות', 'לפני', 'לבחור', 'בגרופון', 'נהנתי', 'הכרובית', 'קוסקוס', 'לחם', 'מספיקה', 'גרופון', 'ונעים', 'דחוס', 'בנוסף', 'יתר', 'אנטריקוט', 'הסלטים', 'סלטים', 'ושומשום', 'לי', 'נכון', 'נחזור', 'קשר', 'שילמנו', 'ממש', 'ואבי', 'כפי', 'מה', 'אבל', 'צריכים', 'מטופל', 'אושרי', 'קשור', 'שירות', 'כדורי', 'ועדיין', '(', 'אני', 'שפורסם', 'אופציה', 'לארבעה', 'עשו', 'לשניים', 'בקלות', 'לבין', 'אירוע', '3', 'הוגשה', 'לטעם', 'יצאנו', 'על', 'לא', 'במסעדה', 'פעמים', 'כי', ""ספינג'"", 'חשוב', 'ארוחה', 'פתיחה', 'היתה', 'למטבח', 'ואדיב', 'הקינוח', 'שיפור', 'ב""פנקו""', 'לכאן', 'ממליצה', 'חיות', 'שהיינו', 'בכלל', 'שוב', 'מוסיקת', 'למשל', 'התותחים', 'אוורירי', 'הדבר', 'ממליץ', 'למרות', 'כל', 'טוב', 'מאוד', 'להחזיר', 'אדיב', 'מהיר', 'מדהימים', 'דרך', 'נחמדים', 'בושלה', 'בפרורי', 'וגם', 'ותסלחו', 'מנוהל', 'רייר', 'זאת', 'שניתן', 'צלוי', 'היחיד', 'טעון', 'שהוגש', 'ומגוון', 'השירות', 'הרקע', 'מוגש', 'חסר', 'לכך', 'ביקשנו', 'חי', 'ביקרנו', 'הבצק', 'טרי', 'לבקש', 'אווז', 'מסעדה', 'באיכות', 'מהמסעדה', 'כאשר', 'לכלום', 'נעימה', 'כבש', 'המידה', 'טעמים', 'גם', 'שקיבלנו', 'פעמיים', 'מקסים', 'ולא', 'הכי', 'בין', 'הוגשו', 'קינוח', 'היה', 'האוכל', 'כבד', 'זה', 'רק', 'היינו', 'יפה', 'מגווו', 'האווז', 'ולכן', 'טיגון', 'מובן', 'אווירה', 'ברמה', 'אוכל', 'המרוקאי', 'נחתך', 'לבחירה', 'צלע', 'גבוהה', 'מנות', 'בשירות', 'להגישו', 'לשהייה', 'קויימה', 'איפה', 'והכי', 'טעים', 'בשפע'}","[32.828199, 35.083849]",0.0,0.164,247.812,1.625,4,43,5,14,0,9,מטבח ביתי,True
True,,True,True,True,True,True,True,True,True,True,True,,לחם ארז קרית ביאליק,2.0,4.1,962,"[435, 1320]","[435, 1320]","[435, 1320]","[435, 1320]","[435, 1320]","[435, 840]","[-1, -1]",435.0,1320.0,False,"{'טובה', '', 'מקום', 'שאכלנו', 'כשר', 'יש', 'לבבות', 'מטוגנת', ')', 'גבינת', 'וביאס', 'שעה', 'הכין', 'מוצרים', 'פשוט', 'טוסט)', 'מרפסת', 'חוזר', 'טוען', 'לחלוטין', 'הלך', 'לעולם', 'היו', 'כרישה', 'פחמים', 'השתייה', 'הגיעו', 'השרות', 'בחרנו', 'כביכול', 'לביבות', 'הוא', 'ובפנים', '""קורה', 'היא', 'בחוץ', 'אז', 'אכלנו', 'הכותרת', 'בפנים', 'שרוף', 'המתנה', 'שרואים', 'ההזמנה)', 'ירוק', 'שלנו', 'טוסט', '0', 'הופיעו', 'לחם', 'שרות', '(הגיוני', 'סואן', ""פרנץ'"", 'ורק', 'פרנץ׳', 'עם', 'שהייתה', 'מאד', 'ואני', 'ארוחת', 'שרופות', 'נחמד', 'כפי', 'אמר', 'יחס', 'עלינו', 'לכל', 'מה', 'אבל', 'בתפריט', 'כשהתחלנו', 'חלבי', 'אותנו', 'מספר', 'והתפרקו', ""פוקצ'ת"", 'פרנץ', 'להגיע', 'במחשב', 'בעיה', 'אין', '(שזהו', 'לשם', 'שגרמה', 'ביצה)', 'אפשרויות', 'קורה', 'קמנו', 'יצאנו', 'תקין', 'ואגסים', 'קראו', 'המלצרית', 'לא', '""נפלה""', 'באזור', 'בתמונות', 'לטענת', 'כי', '""מפנקת""', 'התיאבון', 'בסלט', 'היתה', 'מצטט', '(יש', 'ציין', 'הייתה', 'וכשביקשנו', 'למנהלת', 'לילדים', 'טעם', 'של', 'שתינו', 'וכמובן', 'את', 'כשקראנו', 'בחילות', 'סגורה', 'טוב', 'מאוד', 'סלט', 'כל', 'ללחם', 'המנהל', 'הקרואסונים', 'הלחם', 'שלא', 'ליום', 'כך', 'אחרי', 'חלק', 'טריים', 'זאת', 'שהמנה', 'הזמנו', 'מהטוב', 'להקליד', 'אמרה', 'ביקשנו', 'שלם', 'טרי', 'זוגית', 'עזים', 'לזה', 'עד', 'מוכרים', 'וכשהצוות', 'אותה', 'בחילה', 'המשפחה', 'שזה', 'חרקים', 'קיבלנו', 'והאגסים', 'גם', 'כהרגלו', 'הארוחה', 'הרגשנו', 'גולת', 'ביצה', 'נתחיל', 'המלצריות', 'ואכן', 'לעשות""', 'לכעוס', 'מהצוות', 'מקומות', 'ראה', 'ההזמנה', 'ניתן', 'היה', 'בחמאה(', '(כי', 'האוכל', 'זה', 'בבלילת', 'אמור', 'בוקר', 'התחילו', 'וטעים', 'נלווים', 'ששכחו', 'היינו', 'הזוגית', 'הרבה', 'היקרה', 'התקרבה', 'יותר', 'ותינוקות', 'מטוגן', 'תטעו', 'והלכנו', 'המנה', 'בתוך', 'ומעט', 'סלק', 'לחנך', 'במיוחד', 'רשום', 'הכל', 'מתוקה', 'רגועים)', 'ושפכו', 'לשבת', 'נגיש', 'טעים', 'מקומפוט'}","[32.8280644, 35.0834605]",0.0,0.164,247.812,1.625,4,51,3,15,0,10,קונדיטוריה ומאפיות,False
,True,False,,,,True,True,,,True,,False,מוצ'י מוצ'יס,,5.0,9,,,,,,,,,,,"{'', 'קשה', 'ואו', 'מגוון', 'טעמים', 'פעם', 'בידי', 'שיצא', 'טעם', 'אכלנו', 'של', 'זהב', 'עם', 'כל', 'מאוד', 'הכי', 'לי', 'הציפוי', ""המוצ'יז"", 'שאכלתי', 'אחד', 'כמו', 'חוויה', 'ונראה', 'גלידה', 'קולינרית', 'בעלת', 'להפסיק', 'כך', 'מטריפים', 'שאי', 'אחרי', 'עוד', 'נעשה', 'דק', 'לאכול', 'השני', 'איכותי', 'מרקם', 'מזמין', 'נפלאה', ""המוצ'יס"", 'בקיצור', 'אומנית', 'ידי', 'כי', 'מדהימה', 'גרעינים', 'טעים', 'מומלץ'}","[32.83581, 35.0925202]",0.0,0.164,247.812,1.625,0,53,0,9,0,7,,
True,True,True,False,False,True,True,True,True,False,True,True,,חומוס גלעד,1.0,4.6,633,"[570, 1020]","[570, 1020]","[570, 1020]","[570, 1020]","[570, 1020]","[570, 900]","[-1, -1]",570.0,1020.0,False,"{'', 'מקום', 'טובה', 'העיניים', 'תטעם', 'פטריות', 'בזכות', 'אורנה', 'אך', 'מנת', 'שהוא', 'בחום', 'העשייה', 'טועם', 'למעלה', 'תוספת', 'הלוואי', 'אחת', 'ביותר', 'והציפוי', 'ציון', 'כמו', 'להעביר', 'בכל', 'יוצרות', 'תפסיק', 'ציפיות', 'טעים', 'מדהים', 'היו', 'שם', 'למקום', '9', 'במרקמו', 'קיבלה', 'והכל', 'נעצמות', 'לקחתי', 'לנו', 'נקי', 'מאוהבי', 'נהיה', 'הניקוד', 'ברגע', 'חלקיק', 'בזיון', 'הטעם', 'מהחומוס', 'תיבול', 'ויכולתי', 'אוהב', 'שאתה', 'עם', 'לאלה', 'ואני', 'הפנימי', 'ומרגישים', 'בגדול', 'לקולא', 'חד', 'שירות', 'מספר', 'עוד', 'מעדיף', 'והגרגרים', 'בגלעד', 'אין', 'אני', 'שלי', 'על', 'יוצא', 'לא', 'ראשונה', 'תודה', 'באתר', 'דופן', 'קובה', 'פעם', 'של', 'הטריות', 'מושלם', 'את', 'הגעתי', 'בפה', 'שלו', 'סלט', 'מאוד', 'ירקות', 'כל', 'אכזבה', 'אדיב', 'עצמו', 'המקלדת', 'ואתה', 'שלא', 'האינסופית', 'לעיתים', '2', 'האהבה', 'סביר', 'תטפס', 'נעשה', 'חלק', 'מקווה', 'שלך', 'בשביל', 'בנאמנות', 'חסר', 'מכל', 'המילים', 'בלתת', 'גבי', 'בטעמו', 'טרי', 'קצוץ', 'גבוהות', 'מתענג', 'עד', 'עושה', 'שאפו', 'בה', 'שתבינו', '5', 'מסוימת', 'בעקבות', 'בסך', 'גל', 'הזה', 'ומסודר', 'הלב', 'מומלץ', 'הנהדר', 'וואוווווווו', 'אבנים', 'מחוספס', 'בהחלט', 'גלעד', 'לזכור', 'ימשיך', 'כמוני', 'משמעית', 'וממליץ', 'שנתתי', 'שאצליח', 'חומוס', 'החומוס', 'ושלעולם', 'זה', 'רק', 'חשובה', 'התאהבתי', 'נדיבה', 'בתור', 'שמעורר', 'לאכול', 'אווירה', 'שגיא', 'שאני', 'מסוים', 'צוות', 'אוכל', 'מרקם', 'אם', 'שהחומוסיה', 'מעריצה', 'טיפה', 'בתוך', 'ספק', 'במיוחד', 'מנות', 'הכל', 'הנתינה', 'גבוה', 'בסרטים', 'אותו', 'שונות', 'כמה'}","[32.8236383, 35.0818372]",0.0,0.132,399.5,3.0,26,60,4,21,2,13,חומוסייה,True
True,,True,False,,,True,True,,False,True,,,מסעדת שני,,4.1,24,,,,,,,,,,,"{'מקום', '', 'מגוון', 'ובמחיר', 'שמילויי', 'תעשיה', 'מקסים', 'עם', 'ולא', 'מידעיים', 'נחמד', 'באיזור', 'משביע', 'מה', 'במגע', 'שירות', 'קר', 'אוכל', 'גרוע', 'מלצרים', 'יצירתיים', 'צריך', 'יותר', 'בכסף', 'לסלטים', 'שפוי', 'נותנים', 'משהו', 'לא', 'יחוייב', 'צלחת', 'קהל', 'טעים'}","[32.8719987, 35.0989082]",,,,,3,43,0,5,0,6,,
True,,False,False,False,True,True,True,,False,True,True,,Nat'ke Burger,1.0,3.9,495,"[585, 1680]","[585, 1680]","[585, 1680]","[585, 1680]","[585, 1740]","[585, 900]","[1080, 1680]",585.0,1692.0,True,"{'', 'מקום', 'כשר', 'פונדק', 'ב100', 'ואתם', 'חשופות', 'גועל', 'מחירים', 'מתתי', 'עשה', 'הם', 'הכניסה', 'המבורגרים', 'והטעם', 'ואחד', 'אז', 'פנים', 'נקי', 'לפני', 'ושתייה', 'דרכים', 'ואופן', 'אטרקטיביים', 'שח', 'המחיר', 'אחלה', 'הסלטים', 'לי', 'השניצל', 'נראה', 'וזול', 'אמר', 'בעולם', 'רעבים', 'אבל', 'שמחפש', 'שירות', 'לקרוא', 'דק', 'לשם', 'ליפו', 'עבור', 'על', 'לא', 'בתחנת', 'כי', 'לצאת', 'בלי', 'ובשרים', 'בכלל', 'זול', 'את', 'בזמן', 'ממליץ', 'כל', 'טוב', 'זולים', 'ההמבורגר', 'אדיב', 'עליו', 'נכנסתי', 'אפס', 'שהתלוננתי', 'ותהנו', 'שברתי', 'הדרך', 'התפלצנות', 'אפצי', 'חתיכת', 'בפניו', 'סטרילי', 'השירות', 'מעבר', 'לכך', 'נפש', 'אינם', 'טרי', 'מסכה', 'אהבתי', 'להשקיע', ""הפלנצ'ה"", 'ידיים', 'רע', '5', 'מתובלים', 'הדלק', 'יכול', 'בשום', 'הקורונה', 'מומלץ', 'שזה', 'העובדים', 'בהחלט', 'המבורגר', 'ולהמשיך', 'דירוג', 'הכי', 'כפפות', 'ניתן', 'היה', 'כמעט', 'האוכל', 'למי', 'זה', 'כראוי', 'לעצור', 'היינו', 'לאכול', 'תכנסו', 'אוכל', 'יותר', 'אם', 'באוכל', 'מנות', 'שן', 'ובעל', 'המקום', 'טעים', 'ברזל', 'עצרתם'}","[32.886995, 35.094532]",,,,,0,0,3,4,0,0,,
